ANO,UF,Codmun7,Município,THEIL
2010,29,2911600,GOVERNADOR MANGABEIRA,0.56
2010,29,2911659,GUAJERU,0.47
2010,29,2911709,GUANAMBI,0.55
2010,29,2911808,GUARATINGA,0.52
2010,29,2911857,HELIÓPOLIS,0.49
2010,29,2911907,IAÇU,0.7
2010,29,2912004,IBIASSUCÊ,0.38
2010,29,2912103,IBICARAÍ,0.52
2010,29,2912202,IBICOARA,0.43
2010,29,2912301,IBICUÍ,0.45
2010,29,2912400,IBIPEBA,0.6
2010,29,2912509,IBIPITANGA,0.68
2010,29,2912608,IBIQUERA,0.69
2010,29,2912707,IBIRAPITANGA,0.49
2010,29,2912806,IBIRAPUÃ,0.45
2010,29,2912905,IBIRATAIA,0.44
2010,29,2913002,IBITIARA,0.59
2010,29,2913101,IBITITÁ,0.47
2010,29,2913200,IBOTIRAMA,0.59
2010,29,2913309,ICHU,0.42
2010,29,2913408,IGAPORÃ,0.45
2010,29,2913457,IGRAPIÚNA,0.54
2010,29,2913507,IGUAÍ,0.56
2010,29,2913606,ILHÉUS,0.62
2010,29,2913705,INHAMBUPE,0.53
2010,29,2913804,IPECAETÁ,0.56
2010,29,2913903,IPIAÚ,0.92
2010,29,2914000,IPIRÁ,0.5
2010,29,2914109,IPUPIARA,0.52
2010,29,2914208,IRAJUBA,0.49
2010,29,2914307,IRAMAIA,0.48
2010,29,2914406,IRAQUARA,0.72
2010,29,2914505,IRARÁ,0.45
2010,29,2914604,IRECÊ,0.63
2010,29,2914653,ITABELA,0.56
2010,29,2914703,ITABERABA,0.65
2010,29,2914802,ITABUNA,0.58
2010,29,2914901,ITACARÉ,0.54
2010,29,2915007,ITAETÉ,0.57
2010,29,2915106,ITAGI,0.38
2010,29,2915205,ITAGIBÁ,0.39
2010,29,2915304,ITAGIMIRIM,0.51
2010,29,2915353,ITAGUAÇU DA BAHIA,0.54
2010,29,2915403,ITAJU DO COLÔNIA,0.43
2010,29,2915502,ITAJUÍPE,0.45
2010,29,2915601,ITAMARAJU,0.55
2010,29,2915700,ITAMARI,0.51
2010,29,2915809,ITAMBÉ,0.29
2010,29,2915908,ITANAGRA,0.76
2010,29,2916005,ITANHÉM,0.52
2010,29,2916104,ITAPARICA,0.76
2010,29,2916203,ITAPÉ,0.42
2010,29,2916302,ITAPEBI,0.41
2010,29,2916401,ITAPETINGA,0.41
2010,29,2916500,ITAPICURU,0.54
2010,29,2916609,ITAPITANGA,0.35
2010,29,2916708,ITAQUARA,0.53
2010,29,2916807,ITARANTIM,0.46
2010,29,2916856,ITATIM,0.4
2010,29,2916906,ITIRUÇU,0.46
2010,29,2917003,ITIÚBA,0.56
2010,29,2917102,ITORORÓ,0.35
2010,29,2917201,ITUAÇU,0.5
2010,29,2917300,ITUBERÁ,0.47
2010,29,2917334,IUIÚ,0.4
2010,29,2917359,JABORANDI,0.77
2010,29,2917409,JACARACI,0.45
2010,29,2917508,JACOBINA,0.57
2010,29,2917607,JAGUAQUARA,0.44
2010,29,2917706,JAGUARARI,0.88
2010,29,2917805,JAGUARIPE,0.58
2010,29,2917904,JANDAÍRA,0.55
2010,29,2918001,JEQUIÉ,0.56
2010,29,2918100,JEREMOABO,0.53
2010,29,2918209,JIQUIRIÇÁ,0.46
2010,29,2918308,JITAÚNA,0.46
2010,29,2918357,JOÃO DOURADO,0.49
2010,29,2918407,JUAZEIRO,0.56
2010,29,2918456,JUCURUÇU,0.53
2010,29,2918506,JUSSARA,0.51
2010,29,2918555,JUSSARI,0.49
2010,29,2918605,JUSSIAPE,0.42
2010,29,2918704,LAFAIETE COUTINHO,0.47
2010,29,2918753,LAGOA REAL,0.45
2010,29,2918803,LAJE,0.49
2010,29,2918902,LAJEDÃO,0.6
2010,29,2919009,LAJEDINHO,0.6
2010,29,2919058,LAJEDO DO TABOCAL,0.39
2010,29,2919108,LAMARÃO,0.45
2010,29,2919157,LAPÃO,0.5
2010,29,2919207,LAURO DE FREITAS,0.77
2010,29,2919306,LENÇÓIS,0.7
2010,29,2919405,LICÍNIO DE ALMEIDA,0.38
2010,29,2919504,LIVRAMENTO DE NOSSA SENHORA,0.53
2010,29,2919553,LUÍS EDUARDO MAGALHÃES,0.71
2010,29,2919603,MACAJUBA,0.56
2010,29,2919702,MACARANI,0.39
2010,29,2919801,MACAÚBAS,0.61
2010,29,2919900,MACURURÉ,0.57
2010,29,2919926,MADRE DE DEUS,0.59
2010,29,2919959,MAETINGA,0.41
2010,29,2920007,MAIQUINIQUE,0.38
2010,29,2920106,MAIRI,0.47
2010,29,2920205,MALHADA,0.46
2010,29,2920304,MALHADA DE PEDRAS,0.47
2010,29,2920403,MANOEL VITORINO,0.48
2010,29,2920452,MANSIDÃO,0.6
2010,29,2920502,MARACÁS,0.48
2010,29,2920601,MARAGOGIPE,0.6
2010,29,2920700,MARAÚ,0.98
2010,29,2920809,MARCIONÍLIO SOUZA,0.49
2010,29,2920908,MASCOTE,0.64
2010,29,2921005,MATA DE SÃO JOÃO,0.58
2010,29,2921054,MATINA,0.41
2010,29,2921104,MEDEIROS NETO,0.52
2010,29,2921203,MIGUEL CALMON,0.55
2010,29,2921302,MILAGRES,0.5
2010,29,2921401,MIRANGABA,0.49
2010,29,2921450,MIRANTE,0.52
2010,29,2921500,MONTE SANTO,0.56
2010,29,2921609,MORPARÁ,0.55
2010,29,2921708,MORRO DO CHAPÉU,0.47
2010,29,2921807,MORTUGABA,0.44
2010,29,2921906,MUCUGÊ,0.55
2010,29,2922003,MUCURI,0.58
2010,29,2922052,MULUNGU DO MORRO,0.48
2010,29,2922102,MUNDO NOVO,0.82
2010,29,2922201,MUNIZ FERREIRA,0.48
2010,29,2922250,MUQUÉM DE SÃO FRANCISCO,0.53
2010,29,2922300,MURITIBA,0.57
2010,29,2922409,MUTUÍPE,0.78
2010,29,2922508,NAZARÉ,0.7
2010,29,2922607,NILO PEÇANHA,0.45
2010,29,2922656,NORDESTINA,0.56
2010,29,2922706,NOVA CANAÃ,0.39
2010,29,2922730,NOVA FÁTIMA,0.36
2010,29,2922755,NOVA IBIÁ,0.55
2010,29,2922805,NOVA ITARANA,0.57
2010,29,2922854,NOVA REDENÇÃO,0.48
2010,29,2922904,NOVA SOURE,0.63
2010,29,2923001,NOVA VIÇOSA,0.7
2010,29,2923035,NOVO HORIZONTE,0.62
2010,29,2923050,NOVO TRIUNFO,0.49
2010,29,2923100,OLINDINA,0.66
2010,29,2923209,OLIVEIRA DOS BREJINHOS,0.64
2010,29,2923308,OURIÇANGAS,0.37
2010,29,2923357,OUROLÂNDIA,0.47
2010,29,2923407,PALMAS DE MONTE ALTO,0.43
2010,29,2923506,PALMEIRAS,0.62
2010,29,2923605,PARAMIRIM,0.49
2010,29,2923704,PARATINGA,0.58
2010,29,2923803,PARIPIRANGA,0.64
2010,29,2923902,PAU BRASIL,0.61
2010,29,2924009,PAULO AFONSO,0.65
2010,29,2924058,PÉ DE SERRA,0.4
2010,29,2924108,PEDRÃO,0.42
2010,29,2924207,PEDRO ALEXANDRE,0.48
2010,29,2924306,PIATÃ,0.59
2010,29,2924405,PILÃO ARCADO,0.7
2010,29,2924504,PINDAÍ,0.4
2010,29,2924603,PINDOBAÇU,0.46
2010,29,2924652,PINTADAS,0.42
2010,29,2924678,PIRAÍ DO NORTE,0.43
2010,29,2924702,PIRIPÁ,0.41
2010,29,2924801,PIRITIBA,0.49
2010,29,2924900,PLANALTINO,0.59
2010,29,2925006,PLANALTO,0.39
2010,29,2925105,POÇÕES,0.55
2010,29,2925204,POJUCA,0.48
2010,29,2925253,PONTO NOVO,0.48
2010,29,2925303,PORTO SEGURO,0.57
2010,29,2925402,POTIRAGUÁ,0.43
2010,29,2925501,PRADO,0.56
2010,29,2925600,PRESIDENTE DUTRA,0.52
2010,29,2925709,PRESIDENTE JÂNIO QUADROS,0.55
2010,29,2925758,PRESIDENTE TANCREDO NEVES,0.55
2010,29,2925808,QUEIMADAS,0.5
2010,29,2925907,QUIJINGUE,0.66
2010,29,2925931,QUIXABEIRA,0.47
2010,29,2925956,RAFAEL JAMBEIRO,0.49
2010,29,2926004,REMANSO,0.57
2010,29,2926103,RETIROLÂNDIA,0.39
2010,29,2926202,RIACHÃO DAS NEVES,0.52
2010,29,2926301,RIACHÃO DO JACUÍPE,0.41
2010,29,2926400,RIACHO DE SANTANA,0.59
2010,29,2926509,RIBEIRA DO AMPARO,0.54
2010,29,2926608,RIBEIRA DO POMBAL,0.56
2010,29,2926657,RIBEIRÃO DO LARGO,0.38
2010,29,2926707,RIO DE CONTAS,0.45
2010,29,2926806,RIO DO ANTÔNIO,0.47
2010,29,2926905,RIO DO PIRES,0.47
2010,29,2927002,RIO REAL,0.53
2010,29,2927101,RODELAS,0.53
2010,29,2927200,RUY BARBOSA,0.58
2010,29,2927309,SALINAS DA MARGARIDA,0.55
2010,29,2927408,SALVADOR,0.74
2010,29,2927507,SANTA BÁRBARA,0.5
2010,29,2927606,SANTA BRÍGIDA,0.59
2010,29,2927705,SANTA CRUZ CABRÁLIA,0.62
2010,29,2927804,SANTA CRUZ DA VITÓRIA,0.52
2010,29,2927903,SANTA INÊS,0.42
2010,29,2928000,SANTALUZ,0.44
2010,29,2928059,SANTA LUZIA,0.35
2010,29,2928109,SANTA MARIA DA VITÓRIA,0.57
2010,29,2928208,SANTANA,0.55
2010,29,2928307,SANTANÓPOLIS,0.53
2010,29,2928406,SANTA RITA DE CÁSSIA,0.7
2010,29,2928505,SANTA TERESINHA,0.55
2010,29,2928604,SANTO AMARO,0.59
2010,29,2928703,SANTO ANTÔNIO DE JESUS,0.54
2010,29,2928802,SANTO ESTÊVÃO,0.61
2010,29,2928901,SÃO DESIDÉRIO,0.62
2010,29,2928950,SÃO DOMINGOS,0.4
2010,29,2929008,SÃO FÉLIX,0.43
2010,29,2929057,SÃO FÉLIX DO CORIBE,0.44
2010,29,2929107,SÃO FELIPE,0.47
2010,29,2929206,SÃO FRANCISCO DO CONDE,0.45
2010,29,2929255,SÃO GABRIEL,0.5
2010,29,2929305,SÃO GONÇALO DOS CAMPOS,0.57
2010,29,2929354,SÃO JOSÉ DA VITÓRIA,0.38
2010,29,2929370,SÃO JOSÉ DO JACUÍPE,0.4
2010,29,2929404,SÃO MIGUEL DAS MATAS,0.48
2010,29,2929503,SÃO SEBASTIÃO DO PASSÉ,0.54
2010,29,2929602,SAPEAÇU,0.65
2010,29,2929701,SÁTIRO DIAS,0.55
2010,29,2929750,SAUBARA,0.46
2010,29,2929800,SAÚDE,0.58
2010,29,2929909,SEABRA,0.62
2010,29,2930006,SEBASTIÃO LARANJEIRAS,0.4
2010,29,2930105,SENHOR DO BONFIM,0.61
2010,29,2930154,SERRA DO RAMALHO,0.55
2010,29,2930204,SENTO SÉ,0.52
2010,29,2930303,SERRA DOURADA,0.5
2010,29,2930402,SERRA PRETA,0.45
2010,29,2930501,SERRINHA,0.56
2010,29,2930600,SERROLÂNDIA,0.48
2010,29,2930709,SIMÕES FILHO,0.47
2010,29,2930758,SÍTIO DO MATO,0.64
2010,29,2930766,SÍTIO DO QUINTO,0.58
2010,29,2930774,SOBRADINHO,0.45
2010,29,2930808,SOUTO SOARES,0.57
2010,29,2930907,TABOCAS DO BREJO VELHO,0.58
2010,29,2931004,TANHAÇU,0.48
2010,29,2931053,TANQUE NOVO,0.71
2010,29,2931103,TANQUINHO,0.43
2010,29,2931202,TAPEROÁ,0.5
2010,29,2931301,TAPIRAMUTÁ,0.7
2010,29,2931350,TEIXEIRA DE FREITAS,0.52
2010,29,2931400,TEODORO SAMPAIO,0.55
2010,29,2931509,TEOFILÂNDIA,0.59
2010,29,2931608,TEOLÂNDIA,0.4
2010,29,2931707,TERRA NOVA,0.39
2010,29,2931806,TREMEDAL,0.47
2010,29,2931905,TUCANO,0.84
2010,29,2932002,UAUÁ,0.59
2010,29,2932101,UBAÍRA,0.66
2010,29,2932200,UBAITABA,0.57
2010,29,2932309,UBATÃ,0.51
2010,29,2932408,UIBAÍ,0.53
2010,29,2932457,UMBURANAS,0.48
2010,29,2932507,UNA,0.51
2010,29,2932606,URANDI,0.51
2010,29,2932705,URUÇUCA,0.42
2010,29,2932804,UTINGA,0.72
2010,29,2932903,VALENÇA,0.54
2010,29,2933000,VALENTE,0.42
2010,29,2933059,VÁRZEA DA ROÇA,0.45
2010,29,2933109,VÁRZEA DO POÇO,0.5
2010,29,2933158,VÁRZEA NOVA,0.46
2010,29,2933174,VARZEDO,0.56
2010,29,2933208,VERA CRUZ,0.61
2010,29,2933257,VEREDA,0.36
2010,29,2933307,VITÓRIA DA CONQUISTA,0.55
2010,29,2933406,WAGNER,0.51
2010,29,2933455,WANDERLEY,0.66
2010,29,2933505,WENCESLAU GUIMARÃES,0.36
2010,29,2933604,XIQUE-XIQUE,0.59
2010,31,3100104,Abadia dos Dourados,0.38
2010,31,3100203,Abaeté,0.54
2010,31,3100302,Abre Campo,0.49
2010,31,3100401,Acaiaca,0.44
2010,31,3100500,Açucena,0.46
2010,31,3100609,Água Boa,0.45
2010,31,3100708,Água Comprida,0.36
2010,31,3100807,Aguanil,0.37
2010,31,3100906,Águas Formosas,0.6
2010,31,3101003,Águas Vermelhas,0.48
2010,31,3101102,Aimorés,0.49
2010,31,3101201,Aiuruoca,0.42
2010,31,3101300,Alagoa,0.3
2010,31,3101409,Albertina,0.21
2010,31,3101508,Além Paraíba,0.43
2010,31,3101607,Alfenas,0.44
2010,31,3101631,Alfredo Vasconcelos,0.31
2010,31,3101706,Almenara,0.52
2010,31,3101805,Alpercata,0.36
2010,31,3101904,Alpinópolis,0.38
2010,31,3102001,Alterosa,0.32
2010,31,3102050,Alto Caparaó,0.37
2010,31,3102100,Alto Rio Doce,0.4
2010,31,3102209,Alvarenga,0.5
2010,31,3102308,Alvinópolis,0.37
2010,31,3102407,Alvorada de Minas,0.6
2010,31,3102506,Amparo do Serra,0.37
2010,31,3102605,Andradas,0.34
2010,31,3102704,Cachoeira de Pajeú,0.52
2010,31,3102803,Andrelândia,0.45
2010,31,3102852,Angelândia,0.5
2010,31,3102902,Antônio Carlos,0.39
2010,31,3103009,Antônio Dias,0.41
2010,31,3103108,Antônio Prado de Minas,0.38
2010,31,3103207,Araçaí,0.33
2010,31,3103306,Aracitaba,0.33
2010,31,3103405,Araçuaí,0.64
2010,31,3103504,Araguari,0.39
2010,31,3103603,Arantina,0.31
2010,31,3103702,Araponga,0.34
2010,31,3103751,Araporã,0.29
2010,31,3103801,Arapuá,0.36
2010,31,3103900,Araújos,0.22
2010,31,3104007,Araxá,0.39
2010,31,3104106,Arceburgo,0.24
2010,31,3104205,Arcos,0.32
2010,31,3104304,Areado,0.34
2010,31,3104403,Argirita,0.25
2010,31,3104452,Aricanduva,0.48
2010,31,3104502,Arinos,0.54
2010,31,3104601,Astolfo Dutra,0.3
2010,31,3104700,Ataléia,0.43
2010,31,3104809,Augusto de Lima,0.3
2010,31,3104908,Baependi,0.43
2010,31,3105004,Baldim,0.37
2010,31,3105103,Bambuí,0.43
2010,31,3105202,Bandeira,0.38
2010,31,3105301,Bandeira do Sul,0.2
2010,31,3105400,Barão de Cocais,0.34
2010,31,3105509,Barão de Monte Alto,0.4
2010,31,3105608,Barbacena,0.62
2010,31,3105707,Barra Longa,0.41
2010,31,3105905,Barroso,0.42
2010,31,3106002,Bela Vista de Minas,0.28
2010,31,3106101,Belmiro Braga,0.35
2010,31,3106200,Belo Horizonte,0.66
2010,31,3106309,Belo Oriente,0.31
2010,31,3106408,Belo Vale,0.38
2010,31,3106507,Berilo,0.41
2010,31,3106606,Bertópolis,0.51
2010,31,3106655,Berizal,0.32
2010,31,3106705,Betim,0.4
2010,31,3106804,Bias Fortes,0.31
2010,31,3106903,Bicas,0.51
2010,31,3107000,Biquinhas,0.31
2010,31,3107109,Boa Esperança,0.38
2010,31,3107208,Bocaina de Minas,0.31
2010,31,3107307,Bocaiúva,0.47
2010,31,3107406,Bom Despacho,0.4
2010,31,3107505,Bom Jardim de Minas,0.38
2010,31,3107604,Bom Jesus da Penha,0.31
2010,31,3107703,Bom Jesus do Amparo,0.36
2010,31,3107802,Bom Jesus do Galho,0.46
2010,31,3107901,Bom Repouso,0.38
2010,31,3108008,Bom Sucesso,0.43
2010,31,3108107,Bonfim,0.45
2010,31,3108206,Bonfinópolis de Minas,0.39
2010,31,3108255,Bonito de Minas,0.63
2010,31,3108305,Borda da Mata,0.36
2010,31,3108404,Botelhos,0.38
2010,31,3108503,Botumirim,0.42
2010,31,3108552,Brasilândia de Minas,0.34
2010,31,3108602,Brasília de Minas,0.53
2010,31,3108701,Brás Pires,0.4
2010,31,3108800,Braúnas,0.57
2010,31,3108909,Brasópolis,0.53
2010,31,3109006,Brumadinho,0.59
2010,31,3109105,Bueno Brandão,0.34
2010,31,3109204,Buenópolis,0.43
2010,31,3109253,Bugre,0.36
2010,31,3109303,Buritis,0.58
2010,31,3109402,Buritizeiro,0.31
2010,31,3109451,Cabeceira Grande,0.4
2010,31,3109501,Cabo Verde,0.32
2010,31,3109600,Cachoeira da Prata,0.31
2010,31,3109709,Cachoeira de Minas,0.38
2010,31,3109808,Cachoeira Dourada,0.2
2010,31,3109907,Caetanópolis,0.3
2010,31,3110004,Caeté,0.37
2010,31,3110103,Caiana,0.3
2010,31,3110202,Cajuri,0.34
2010,31,3110301,Caldas,0.41
2010,31,3110400,Camacho,0.38
2010,31,3110509,Camanducaia,0.43
2010,31,3110608,Cambuí,0.37
2010,31,3110707,Cambuquira,0.44
2010,31,3110806,Campanário,0.34
2010,31,3110905,Campanha,0.43
2010,31,3111002,Campestre,0.48
2010,31,3111101,Campina Verde,0.4
2010,31,3111150,Campo Azul,0.45
2010,31,3111200,Campo Belo,0.39
2010,31,3111309,Campo do Meio,0.32
2010,31,3111408,Campo Florido,0.5
2010,31,3111507,Campos Altos,0.28
2010,31,3111606,Campos Gerais,0.33
2010,31,3111705,Canaã,0.44
2010,31,3111804,Canápolis,0.46
2010,31,3111903,Cana Verde,0.32
2010,31,3112000,Candeias,0.41
2010,31,3112059,Cantagalo,0.32
2010,31,3112109,Caparaó,0.32
2010,31,3112208,Capela Nova,0.38
2010,31,3112307,Capelinha,0.5
2010,31,3112406,Capetinga,0.31
2010,31,3112505,Capim Branco,0.28
2010,31,3112604,Capinópolis,0.64
2010,31,3112653,Capitão Andrade,0.47
2010,31,3112703,Capitão Enéas,0.37
2010,31,3112802,Capitólio,0.27
2010,31,3112901,Caputira,0.61
2010,31,3113008,Caraí,0.51
2010,31,3113107,Caranaíba,0.38
2010,31,3113206,Carandaí,0.41
2010,31,3113305,Carangola,0.43
2010,31,3113404,Caratinga,0.53
2010,31,3113503,Carbonita,0.41
2010,31,3113602,Careaçu,0.29
2010,31,3113701,Carlos Chagas,0.46
2010,31,3113800,Carmésia,0.43
2010,31,3113909,Carmo da Cachoeira,0.37
2010,31,3114006,Carmo da Mata,0.27
2010,31,3114105,Carmo de Minas,0.4
2010,31,3114204,Carmo do Cajuru,0.33
2010,31,3114303,Carmo do Paranaíba,0.44
2010,31,3114402,Carmo do Rio Claro,0.46
2010,31,3114501,Carmópolis de Minas,0.38
2010,31,3114550,Carneirinho,0.59
2010,31,3114600,Carrancas,0.53
2010,31,3114709,Carvalhópolis,0.33
2010,31,3114808,Carvalhos,0.5
2010,31,3114907,Casa Grande,0.26
2010,31,3115003,Cascalho Rico,0.4
2010,31,3115102,Cássia,0.4
2010,31,3115201,Conceição da Barra de Minas,0.43
2010,31,3115300,Cataguases,0.45
2010,31,3115359,Catas Altas,0.26
2010,31,3115409,Catas Altas da Noruega,0.36
2010,31,3115458,Catuji,0.51
2010,31,3115474,Catuti,0.47
2010,31,3115508,Caxambu,0.79
2010,31,3115607,Cedro do Abaeté,0.28
2010,31,3115706,Central de Minas,0.65
2010,31,3115805,Centralina,0.27
2010,31,3115904,Chácara,0.33
2010,31,3116001,Chalé,0.36
2010,31,3116100,Chapada do Norte,0.44
2010,31,3116159,Chapada Gaúcha,0.52
2010,31,3116209,Chiador,0.7
2010,31,3116308,Cipotânea,0.48
2010,31,3116407,Claraval,0.32
2010,31,3116506,Claro dos Poções,0.35
2010,31,3116605,Cláudio,0.29
2010,31,3116704,Coimbra,0.35
2010,31,3116803,Coluna,0.46
2010,31,3116902,Comendador Gomes,0.33
2010,31,3117009,Comercinho,0.46
2010,31,3117108,Conceição da Aparecida,0.35
2010,31,3117207,Conceição das Pedras,0.41
2010,31,3117306,Conceição das Alagoas,0.45
2010,31,3117405,Conceição de Ipanema,0.53
2010,31,3117504,Conceição do Mato Dentro,0.44
2010,31,3117603,Conceição do Pará,0.32
2010,31,3117702,Conceição do Rio Verde,0.49
2010,31,3117801,Conceição dos Ouros,0.27
2010,31,3117836,Cônego Marinho,0.57
2010,31,3117876,Confins,0.36
2010,31,3117900,Congonhal,0.36
2010,31,3118007,Congonhas,0.46
2010,31,3118106,Congonhas do Norte,0.47
2010,31,3118205,Conquista,0.35
2010,31,3118304,Conselheiro Lafaiete,0.43
2010,31,3118403,Conselheiro Pena,0.44
2010,31,3118502,Consolação,0.25
2010,31,3118601,Contagem,0.41
2010,31,3118700,Coqueiral,0.42
2010,31,3118809,Coração de Jesus,0.43
2010,31,3118908,Cordisburgo,0.37
2010,31,3119005,Cordislândia,0.34
2010,31,3119104,Corinto,0.5
2010,31,3119203,Coroaci,0.5
2010,31,3119302,Coromandel,0.45
2010,31,3119401,Coronel Fabriciano,0.43
2010,31,3119500,Coronel Murta,0.44
2010,31,3119609,Coronel Pacheco,0.31
2010,31,3119708,Coronel Xavier Chaves,0.46
2010,31,3119807,Córrego Danta,0.39
2010,31,3119906,Córrego do Bom Jesus,0.25
2010,31,3119955,Córrego Fundo,0.19
2010,31,3120003,Córrego Novo,0.33
2010,31,3120102,Couto de Magalhães de Minas,0.42
2010,31,3120151,Crisólita,0.47
2010,31,3120201,Cristais,0.63
2010,31,3120300,Cristália,0.52
2010,31,3120409,Cristiano Otoni,0.34
2010,31,3120508,Cristina,0.33
2010,31,3120607,Crucilândia,0.33
2010,31,3120706,Cruzeiro da Fortaleza,0.64
2010,31,3120805,Cruzília,0.43
2010,31,3120839,Cuparaque,0.4
2010,31,3120870,Curral de Dentro,0.52
2010,31,3120904,Curvelo,0.48
2010,31,3121001,Datas,0.32
2010,31,3121100,Delfim Moreira,0.34
2010,31,3121209,Delfinópolis,0.38
2010,31,3121258,Delta,0.27
2010,31,3121308,Descoberto,0.24
2010,31,3121407,Desterro de Entre Rios,0.28
2010,31,3121506,Desterro do Melo,0.39
2010,31,3121605,Diamantina,0.58
2010,31,3121704,Diogo de Vasconcelos,0.5
2010,31,3121803,Dionísio,0.39
2010,31,3121902,Divinésia,0.28
2010,31,3122009,Divino,0.5
2010,31,3122108,Divino das Laranjeiras,0.35
2010,31,3122207,Divinolândia de Minas,0.35
2010,31,3122306,Divinópolis,0.38
2010,31,3122355,Divisa Alegre,0.46
2010,31,3122405,Divisa Nova,0.27
2010,31,3122454,Divisópolis,0.37
2010,31,3122470,Dom Bosco,0.31
2010,31,3122504,Dom Cavati,0.35
2010,31,3122603,Dom Joaquim,0.46
2010,31,3122702,Dom Silvério,0.3
2010,31,3122801,Dom Viçoso,0.3
2010,31,3122900,Dona Eusébia,0.29
2010,31,3123007,Dores de Campos,0.28
2010,31,3123106,Dores de Guanhães,0.42
2010,31,3123205,Dores do Indaiá,0.38
2010,31,3123304,Dores do Turvo,0.37
2010,31,3123403,Doresópolis,0.28
2010,31,3123502,Douradoquara,0.44
2010,31,3123528,Durandé,0.34
2010,31,3123601,Elói Mendes,0.38
2010,31,3123700,Engenheiro Caldas,0.43
2010,31,3123809,Engenheiro Navarro,0.34
2010,31,3123858,Entre Folhas,0.4
2010,31,3123908,Entre Rios de Minas,0.44
2010,31,3124005,Ervália,0.38
2010,31,3124104,Esmeraldas,0.33
2010,31,3124203,Espera Feliz,0.48
2010,31,3124302,Espinosa,0.38
2010,31,3124401,Espírito Santo do Dourado,0.25
2010,31,3124500,Estiva,0.27
2010,31,3124609,Estrela Dalva,0.63
2010,31,3124708,Estrela do Indaiá,0.37
2010,31,3124807,Estrela do Sul,0.34
2010,31,3124906,Eugenópolis,0.37
2010,31,3125002,Ewbank da Câmara,0.23
2010,31,3125101,Extrema,0.27
2010,31,3125200,Fama,0.35
2010,31,3125309,Faria Lemos,0.46
2010,31,3125408,Felício dos Santos,0.42
2010,31,3125507,São Gonçalo do Rio Preto,0.34
2010,31,3125606,Felisburgo,0.51
2010,31,3125705,Felixlândia,0.37
2010,31,3125804,Fernandes Tourinho,0.31
2010,31,3125903,Ferros,0.47
2010,31,3125952,Fervedouro,0.42
2010,31,3126000,Florestal,0.42
2010,31,3126109,Formiga,0.42
2010,31,3126208,Formoso,0.56
2010,31,3126307,Fortaleza de Minas,0.31
2010,31,3126406,Fortuna de Minas,0.29
2010,31,3126505,Francisco Badaró,0.41
2010,31,3126604,Francisco Dumont,0.36
2010,31,3126703,Francisco Sá,0.52
2010,31,3126752,Franciscópolis,0.49
2010,31,3126802,Frei Gaspar,0.34
2010,31,3126901,Frei Inocêncio,0.39
2010,31,3126950,Frei Lagonegro,0.49
2010,31,3127008,Fronteira,0.32
2010,31,3127057,Fronteira dos Vales,0.39
2010,31,3127073,Fruta de Leite,0.47
2010,31,3127107,Frutal,0.37
2010,31,3127206,Funilândia,0.34
2010,31,3127305,Galiléia,0.44
2010,31,3127339,Gameleiras,0.47
2010,31,3127354,Glaucilândia,0.34
2010,31,3127370,Goiabeira,0.42
2010,31,3127388,Goianá,0.39
2010,31,3127404,Gonçalves,0.35
2010,31,3127503,Gonzaga,0.47
2010,31,3127602,Gouveia,0.38
2010,31,3127701,Governador Valadares,0.48
2010,31,3127800,Grão Mogol,0.4
2010,31,3127909,Grupiara,0.28
2010,31,3128006,Guanhães,0.57
2010,31,3128105,Guapé,0.28
2010,31,3128204,Guaraciaba,0.43
2010,31,3128253,Guaraciama,0.29
2010,31,3128303,Guaranésia,0.29
2010,31,3128402,Guarani,0.43
2010,31,3128501,Guarará,0.31
2010,31,3128600,Guarda-Mor,0.51
2010,31,3128709,Guaxupé,0.41
2010,31,3128808,Guidoval,0.26
2010,31,3128907,Guimarânia,0.41
2010,31,3129004,Guiricema,0.31
2010,31,3129103,Gurinhatã,0.41
2010,31,3129202,Heliodora,0.29
2010,31,3129301,Iapu,0.49
2010,31,3129400,Ibertioga,0.33
2010,31,3129509,Ibiá,0.55
2010,31,3129608,Ibiaí,0.44
2010,31,3129657,Ibiracatu,0.5
2010,31,3129707,Ibiraci,0.31
2010,31,3129806,Ibirité,0.33
2010,31,3129905,Ibitiúra de Minas,0.27
2010,31,3130002,Ibituruna,0.31
2010,31,3130051,Icaraí de Minas,0.47
2010,31,3130101,Igarapé,0.37
2010,31,3130200,Igaratinga,0.24
2010,31,3130309,Iguatama,0.32
2010,31,3130408,Ijaci,0.29
2010,31,3130507,Ilicínea,0.27
2010,31,3130556,Imbé de Minas,0.35
2010,31,3130606,Inconfidentes,0.42
2010,31,3130655,Indaiabira,0.44
2010,31,3130705,Indianópolis,0.27
2010,31,3130804,Ingaí,0.46
2010,31,3130903,Inhapim,0.47
2010,31,3131000,Inhaúma,0.35
2010,31,3131109,Inimutaba,0.31
2010,31,3131158,Ipaba,0.29
2010,31,3131208,Ipanema,0.51
2010,31,3131307,Ipatinga,0.48
2010,31,3131406,Ipiaçu,0.34
2010,31,3131505,Ipuiúna,0.52
2010,31,3131604,Iraí de Minas,0.4
2010,31,3131703,Itabira,0.47
2010,31,3131802,Itabirinha,0.4
2010,31,3131901,Itabirito,0.39
2010,31,3132008,Itacambira,0.49
2010,31,3132107,Itacarambi,0.46
2010,31,3132206,Itaguara,0.33
